filename,zero_crossing,mean_sprectral_roll_off,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,spectral_contrast_5,spectral_contrast_6,spectral_contrast_7,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20
31.wav,3894.8821005843897,,3.02273961416688e-09,1.5113698070834403e-09,0.0,-1.2090958456667522e-08,6.045479228333761e-09,1.2090958456667522e-08,-9.068218176366828e-09,-6.045479228333761e-09,0.0,-6.045479228333761e-09,0.3500404059886932,0.296441912651062,0.282897412776947,0.2563707232475281,0.2692315578460693,0.3422533869743347,0.2894423604011535,0.2824279367923736,0.293123185634613,0.3290853202342987,0.3462897837162018,0.3564313650131225,18.568424067940303,21.40709959725636,22.72848893284073,20.815131521207267,21.71603725840227,23.96312385313981,62.698300454051946,-3.02273961416688e-09,-6.045479228333761e-09,-6.045479228333761e-09,-1.2090958456667522e-08,9.068218176366828e-09,-7.556848480305689e-09,3.02273961416688e-09,1.2090958456667522e-08,0.0,-6.045479228333761e-09
32.wav,2409.1101020443284,,-6.301812849329735e-09,6.301812849329735e-09,-1.68048330806414e-08,8.4024165403207e-09,-7.87726606166216e-10,-8.4024165403207e-09,8.4024165403207e-09,0.0,-8.4024165403207e-09,-1.260362569865947e-08,0.3524280488491058,0.3499605059623718,0.3390450775623321,0.3257053792476654,0.3245849907398224,0.4191150069236755,0.3642714321613312,0.3900943398475647,0.4195201396942138,0.4348117709159851,0.4505096077919006,0.4025598168373108,23.1733648327769,15.414343589721524,18.426024839052,17.567971456713234,23.066425488700823,21.316155480271444,54.29784462646087,4.20120827016035e-09,0.0,0.0,0.0,-3.938632975319933e-09,4.20120827016035e-09,1.68048330806414e-08,0.0,6.301812849329735e-09,-8.4024165403207e-09
33.wav,1947.1454423727448,,9.831693681405795e-09,-8.602731860207768e-09,9.831693681405795e-09,-7.988250949608755e-09,0.0,9.831693681405795e-09,0.0,-9.831693681405795e-09,-6.1448086619009246e-09,4.915846840702898e-09,0.1488334238529205,0.2234260141849517,0.235243022441864,0.2082217335700988,0.2097847163677215,0.3324155211448669,0.530775249004364,0.483729213476181,0.3940137028694153,0.2561790943145752,0.1584564447402954,0.1234337538480758,27.266349859770976,19.37104778901217,23.112750168682524,17.214363694916518,18.348911633842683,18.32306455302149,60.37702854996315,0.0,-4.915846840702898e-09,0.0,-9.831693681405795e-09,0.0,4.915846840702898e-09,0.0,9.831693681405795e-09,-9.831693681405795e-09,0.0
34.wav,2578.172315749447,,-8.439595688969348e-09,8.439595688969348e-09,2.109898922242337e-09,0.0,8.439595688969348e-09,1.2659393533454022e-08,-4.219797844484674e-09,0.0,-2.5318787066908044e-08,0.0,0.4846493601799011,0.3798154592514038,0.2521235942840576,0.2170983850955963,0.2022708058357238,0.298752099275589,0.3367727100849151,0.3809177577495575,0.4291576147079468,0.4764644801616668,0.4923734664916992,0.5022023916244507,20.29518736608506,15.943512021129386,20.244716740364392,17.373787950454844,21.83158759437822,24.220996678718283,59.68029065696657,-1.6879191377938696e-08,-1.0022019658606496e-08,-4.219797844484674e-09,-6.329696766727011e-09,1.6879191377938696e-08,0.0,0.0,-4.219797844484674e-09,8.439595688969348e-09,0.0
35.wav,2598.79921875,,0.0,1.1444091896350985e-08,7.629394893626795e-09,-7.629394893626795e-09,-7.629394893626795e-09,7.629394893626795e-09,-7.629394893626795e-09,-6.675720420901143e-09,3.8146974468133984e-09,3.8146974468133984e-09,0.4443978667259216,0.4022413194179535,0.4001368880271911,0.3580816686153412,0.3139322698116302,0.3942111134529114,0.295885294675827,0.2717962861061096,0.2759479582309723,0.3009713888168335,0.3303632736206054,0.4208205342292785,21.52575645204387,16.43915691498871,20.500767023798645,17.727452392227132,21.44643194702,24.95685912682637,56.64833916108353,0.0,-2.861022974087745e-09,1.2397766369076637e-08,-3.8146974468133984e-09,0.0,-4.7683714754498405e-09,-1.525878978725359e-08,-1.525878978725359e-08,7.629394893626795e-09,0.0
36.wav,4219.73876953125,,1.4191582353717536e-09,7.450580596923828e-09,-1.56107411442008e-08,5.676632941487014e-09,9.934107758624576e-09,3.1931060018308703e-09,-1.7029899268550253e-08,-9.224528696449852e-09,-9.934107758624576e-09,1.1530660870562315e-09,0.4887577593326568,0.4897634983062744,0.4639710783958435,0.3820142149925232,0.3278066515922546,0.3675945103168487,0.442941665649414,0.4347387850284576,0.4559759497642517,0.557978630065918,0.5657128095626831,0.521147608757019,19.335363239578697,14.683459272239816,15.361720386071443,15.7599374968511,16.400999411665357,16.17203963590719,64.38744040918273,4.967053879312289e-09,1.7739477664591163e-09,0.0,1.1353265882974029e-08,5.676632941487014e-09,2.4657873964883947e-08,1.1353265882974029e-08,7.095791176858768e-10,-5.676632941487014e-09,4.257474817137563e-09
37.wav,2695.8419683325383,,0.0,-2.9119826550072503e-08,-7.279956637518126e-09,2.9119826550072503e-08,5.459967589160897e-09,-1.4559913275036251e-08,-3.639978318759063e-09,-1.8199891593795314e-09,0.0,-1.4559913275036251e-08,0.4328596591949463,0.2855190932750702,0.1938988417387008,0.1592446863651275,0.1648793667554855,0.2020110785961151,0.2511627674102783,0.3554001748561859,0.3908086121082306,0.3458436131477356,0.4362935423851013,0.5587010383605957,22.910800278204647,18.23266521255791,19.86572741729536,17.300445548999065,18.319635554068032,18.19456603050089,63.98859632190781,-1.4559913275036251e-08,0.0,-3.639978318759063e-09,-7.279956637518126e-09,-1.4559913275036251e-08,0.0,0.0,1.4559913275036251e-08,1.4559913275036251e-08,-1.0919935178321794e-08
38.wav,2091.167658025568,,1.806201410659014e-09,-1.9868215517249155e-08,-5.418604231977042e-09,-1.806201410659014e-09,-9.03100705329507e-10,1.1062983418241856e-08,-5.418604231977042e-09,-2.709302115988521e-09,-9.03100705329507e-09,3.612402821318028e-09,0.3948408663272857,0.43089759349823,0.4224236011505127,0.2649509906768799,0.2438001930713653,0.2984134554862976,0.3696783781051636,0.4058074951171875,0.3167934119701385,0.3512939214706421,0.4668712317943573,0.4049976170063019,23.04918237429205,15.802798976797169,19.50606063936825,17.189493200516473,20.185528543859267,17.98773059997026,56.75625580318689,-1.806201410659014e-09,4.967053879312289e-09,1.806201410659014e-09,1.2417634698280722e-09,1.26434098746131e-08,-9.122728350519084e-09,-1.3461844083906271e-08,7.224805642636056e-09,-5.870154584641796e-09,1.0893652202526027e-08
39.wav,3807.866104789402,,9.070271644873172e-09,9.070271644873172e-09,1.3119501041103376e-08,-6.47876585713191e-10,-4.535135822436587e-09,1.4577222984257789e-08,1.9436297016284243e-09,1.8140543289746347e-08,-7.774518806513697e-09,-1.2957531714263835e-09,0.4925962388515472,0.549144446849823,0.6656341552734375,0.6826749444007874,0.5849937200546265,0.5643110871315002,0.5053801536560059,0.4075723588466644,0.3345563411712646,0.3925877511501312,0.3921962082386017,0.4425674080848694,16.75419419320757,12.74221873048702,14.407165130740257,14.598886421190016,15.148019378137038,16.03217918955678,64.29482117399107,-1.1661778209770546e-08,5.183012685705535e-09,-7.774518806513697e-09,-1.1985716419360417e-08,7.774518806513697e-09,6.478765524065011e-09,-2.5915063428527674e-09,-5.183012685705535e-09,5.183012685705535e-09,5.183012685705535e-09
4.wav,3172.6420557776164,,-9.35654309586198e-09,-4.158463795533862e-09,0.0,9.010004298204422e-09,1.3168468093738284e-08,2.772309048992838e-09,-2.772309048992838e-09,-5.544618097985676e-09,0.0,-4.158463795533862e-09,0.6757710576057434,0.4877758026123047,0.4233182072639465,0.5231581926345825,0.5323274731636047,0.6096407175064087,0.5510104894638062,0.3361340165138244,0.3350718021392822,0.4349303245544433,0.392265111207962,0.5504657626152039,18.53755966765344,14.0764539155652,13.629141415620053,14.818495669604893,15.655392051258149,16.030879448858983,61.21354652492917,-1.0396159488834655e-09,-1.0396158600656236e-08,-2.8589437484072278e-09,6.237695249211583e-09,8.316927591067724e-09,8.316927591067724e-09,-5.544618097985676e-09,1.38615456890534e-08,0.0,-1.940616378703908e-08
40.wav,2036.0014816810344,,2.8774655547181293e-08,-1.8497992471111505e-08,3.339915455313757e-09,-8.22133028322014e-09,-1.091895462934644e-09,8.22133028322014e-09,0.0,8.22133028322014e-09,7.193663886795321e-09,3.6610612319520876e-09,0.5939655900001526,0.4472097754478454,0.4200026392936706,0.3828396201133728,0.3830300271511078,0.3540960848331451,0.3474061787128448,0.3717227578163147,0.4815702736377716,0.5213866829872131,0.6222439408302307,0.676761269569397,22.387001683787098,15.16099762851705,15.42146998714366,15.27743956791988,16.290150527520357,19.2239114052424,50.17521631794328,1.2974286534017665e-08,-5.6521645142026955e-09,1.2845828400998016e-08,-1.9525659311625532e-08,2.055332570805035e-09,-6.1659979344597105e-09,3.0829989672298552e-09,-1.4387327773590641e-08,-1.9525659311625532e-08,8.735163703477156e-09
41.wav,2160.4801025390625,,0.0,9.536742950899681e-09,0.0,-9.536742950899681e-09,4.7683714754498405e-09,-2.9802322831784522e-09,-2.38418573772492e-09,2.9802322831784522e-09,0.0,7.1525572131747595e-09,0.1671213209629058,0.1751412451267242,0.2312244921922683,0.3130035698413849,0.3445371687412262,0.3899781107902527,0.4043050110340118,0.3797953426837921,0.2361130863428115,0.137215569615364,0.1681352108716964,0.2101539224386215,20.91053397021321,22.00393207035328,22.27158841067496,18.75927831577461,24.86792309378364,23.175756470212765,56.30839528231374,9.536742950899681e-09,0.0,0.0,9.536742950899681e-09,9.536742950899681e-09,-4.7683714754498405e-09,-7.1525572131747595e-09,8.344650304081824e-09,0.0,-4.7683714754498405e-09
42.wav,3177.797182144657,,9.613652096618353e-09,-1.92273041932367e-09,4.566484967938322e-09,6.729556467632847e-09,-1.201706512077294e-09,7.931263645843956e-09,-2.61371169152369e-09,-3.845460838647341e-09,-1.4420478144927529e-08,8.652286886956517e-09,0.4298818707466125,0.3658615052700043,0.3749605119228363,0.2867626845836639,0.2376256585121154,0.424395889043808,0.4395847022533417,0.485635370016098,0.5142285227775574,0.5313683748245239,0.3677228093147278,0.3754208087921142,20.107626882607487,14.149529350906397,20.22120492706116,19.03952318153074,22.72360438754865,22.28323572668482,58.78322453771757,-4.806826048309176e-09,3.0042662801932336e-10,9.613652096618353e-09,7.690921677294682e-09,1.4901161193847656e-08,-2.884095628985505e-09,-1.4420478144927527e-09,2.884095628985505e-09,-1.9227304193236705e-08,-5.527850177600158e-09
43.wav,2872.3867977366726,,0.0,3.506155588084425e-09,0.0,1.40246223523377e-08,1.753077860655594e-08,-3.506155588084425e-09,-7.0123111761688506e-09,0.0,0.0,-1.577770092353603e-08,0.4346999228000641,0.4060448408126831,0.383136123418808,0.3542779088020324,0.3101640343666076,0.4541788399219513,0.3267151713371277,0.3635502159595489,0.3956865668296814,0.4338602721691131,0.4237802624702453,0.4230671226978302,19.256522691719784,17.463015728602638,17.847446445535137,16.972970634077477,21.39963497300129,23.220616463284724,62.130537524719145,0.0,0.0,1.40246223523377e-08,4.382694651638985e-09,1.40246223523377e-08,7.0123111761688506e-09,-8.76538930327797e-09,-7.0123111761688506e-09,-1.40246223523377e-08,-3.506155588084425e-09
44.wav,2848.0754983836205,,1.0961773710960188e-08,0.0,2.740443427740047e-09,0.0,0.0,5.480886855480094e-09,-5.480886855480094e-09,2.055332570805035e-09,0.0,5.480886855480094e-09,0.3586594760417938,0.3625681400299072,0.4004715085029602,0.3676961064338684,0.3691036701202392,0.4297011792659759,0.4617858231067657,0.3354170024394989,0.3897775113582611,0.4082249104976654,0.3265154361724853,0.3363991379737854,25.342377246729747,16.452221537299895,17.374500528167008,18.010065662159356,19.33079505221766,20.119789597791456,63.376347633850806,5.480886855480094e-09,-2.740443427740047e-09,0.0,9.591552441179374e-09,0.0,-5.480886855480094e-09,-1.0961773710960188e-08,0.0,8.22133028322014e-09,5.480886855480094e-09
45.wav,3115.4151131692665,,6.432879118278834e-09,0.0,1.2865758236557669e-08,-6.432879118278834e-09,0.0,-6.432879118278834e-09,1.92986373548365e-08,-3.216439559139416e-09,3.216439559139416e-09,1.2865758236557669e-08,0.4883237481117248,0.4535241425037384,0.3976167440414428,0.3330238163471222,0.2834017276763916,0.2675642669200897,0.2855130434036255,0.2803836166858673,0.3144558668136596,0.3526348769664764,0.3977409899234772,0.4453969597816467,23.797077942242414,15.49082100465219,17.98296048842808,16.210194879469245,17.57367508803597,18.186289434924504,64.82869814959456,6.432879118278834e-09,0.0,-6.432879118278834e-09,-9.64931867741825e-09,0.0,9.64931867741825e-09,-3.216439559139416e-09,0.0,-1.04534283451585e-08,0.0
46.wav,2777.5645919257613,,-4.840986278509263e-09,-9.681972557018526e-09,4.840986278509263e-09,-7.261479417763894e-09,-2.420493139254632e-08,0.0,0.0,0.0,0.0,-9.681972557018526e-09,0.3390699625015259,0.3059412240982055,0.3366498351097107,0.3869814276695251,0.4423647224903106,0.504952073097229,0.4901305735111236,0.4351082444190979,0.4465529024600982,0.4930257201194763,0.527874231338501,0.4132083058357239,20.08501805285885,14.535599677494831,18.822133991579896,17.02005850639131,16.48753600664452,19.670949352477603,65.38275684051021,-7.866602480532947e-09,-1.936394511403705e-08,9.681972557018526e-09,-4.840986278509263e-09,2.4204931392546314e-09,-4.840986278509263e-09,-7.261479417763894e-09,0.0,9.681972557018526e-09,9.681972557018526e-09
47.wav,3397.3864603599222,,0.0,-1.4843180018431212e-08,-1.4843180018431212e-08,0.0,0.0,-7.421590009215606e-09,-2.9686360036862425e-08,1.4843180018431212e-08,7.421590009215606e-09,0.0,0.3551900088787079,0.4080465137958526,0.3501189649105072,0.2907617390155792,0.2691158056259155,0.4621811211109161,0.5253267288208008,0.3996996283531189,0.3215870261192322,0.3097727596759796,0.319815993309021,0.2965012192726135,20.35365698040069,14.352446998729206,18.000273283615787,16.673659374512937,23.949895656011016,27.122752083130035,66.76417397365223,-7.421590009215606e-09,-7.421590009215606e-09,-1.4843180018431212e-08,0.0,7.421590009215606e-09,-5.566192395889402e-09,9.2769871784526e-09,-1.1132384791778804e-08,7.421590009215606e-09,-7.421590009215606e-09
48.wav,3191.2879943847656,,-9.313225746154783e-10,-2.2351741790771484e-08,-2.2351741790771484e-08,-3.725290298461914e-09,0.0,7.450580596923828e-09,0.0,-6.51925802230835e-09,-9.313225746154784e-09,9.313225746154783e-10,0.5932544469833374,0.4533374905586242,0.5254074931144714,0.6115100383758545,0.3658438622951507,0.4506203234195709,0.6185475587844849,0.5837229490280151,0.4793614447116852,0.4588609337806701,0.5087498426437378,0.6417539715766907,16.49316420691099,11.814855925002416,17.90070297781481,14.476893351349585,15.209210318821183,19.39109818405073,55.96278454533228,-3.725290298461914e-09,-7.450580596923828e-09,0.0,-1.0244548320770264e-08,7.450580596923828e-09,-1.862645149230957e-09,-3.725290298461914e-09,-9.313225746154783e-10,0.0,7.450580596923828e-09
49.wav,2531.208211512653,,-1.4626906352788183e-09,-8.776144255762121e-09,0.0,-4.3880721278810605e-09,-8.776144255762121e-09,0.0,-2.3403050164461092e-08,-5.850762541115273e-09,1.1701525082230546e-08,3.656726699219348e-09,0.3244016468524933,0.33225017786026,0.320640504360199,0.3930721580982208,0.4021642506122589,0.3782447278499603,0.3319297134876251,0.3423683643341064,0.4077680706977844,0.3294061124324798,0.26263228058815,0.2895213961601257,23.395463701738063,17.58392263875919,20.195332399173207,21.322939712415923,20.11541790181674,17.967196947120602,61.39608061247385,-2.925381270557636e-09,-3.6567265881970457e-10,3.291054095910794e-09,8.776144255762121e-09,0.0,5.850762541115273e-09,-1.1701525082230546e-08,5.850762541115273e-09,-5.850762541115273e-09,-2.3403050164461092e-08
5.wav,2853.0234888980262,,1.1851216008551546e-08,-1.394260706888417e-09,-1.1154085655107338e-08,-2.2308171310214675e-08,-1.1154085655107338e-08,0.0,-1.1154085655107338e-08,5.577042827553669e-09,0.0,1.1154085655107338e-08,0.256310760974884,0.3271539807319641,0.5269792675971985,0.4806416928768158,0.3639177083969116,0.3357729315757751,0.3301700949668884,0.3485806882381439,0.3668249547481537,0.3381477892398834,0.3307403326034546,0.3265238404273987,21.99005111024536,16.825562916034038,21.294655258082663,15.51595885969457,18.74869329773389,20.843493337165068,59.60303734337232,-1.6731128482661006e-08,-6.971303534442086e-09,-5.577042827553669e-09,0.0,1.1154085655107338e-08,0.0,-5.577042827553669e-09,0.0,-1.1154085655107338e-08,-8.365564241330503e-09
50.wav,2780.2845348011365,,3.612402821318028e-09,-1.3546510579942606e-08,-5.418604231977042e-09,5.719637652390475e-09,4.214469662144893e-09,-1.2041342367652419e-09,9.332040029619293e-09,-1.5051677237920558e-08,-3.612402821318028e-09,3.414849514271623e-09,0.3563728034496307,0.4891862869262695,0.4644429087638855,0.3438725769519806,0.3321100771427154,0.4001902639865875,0.3635355234146118,0.2555336356163025,0.2337807714939117,0.2870112657546997,0.313172847032547,0.3259768486022949,20.124756693382704,17.168731202978087,19.568819657893908,16.266170156956353,22.843905635358464,24.829012761751947,61.97196033987199,2.4082684735304838e-09,7.149547176510396e-09,5.418604231977042e-09,7.224805642636056e-09,1.2041342145607814e-08,8.729973188792428e-09,-8.27842294714997e-10,1.1439275304780953e-08,-1.2041342367652419e-09,8.428939324289786e-09
6.wav,2456.6246761149496,,-9.58466639389144e-09,-4.7923331969457195e-09,1.916933278778288e-08,0.0,4.7923331969457195e-09,4.7923331969457195e-09,-9.58466639389144e-09,-1.916933278778288e-08,-9.58466639389144e-09,0.0,0.3653154969215393,0.3822858929634094,0.4300998449325561,0.3924617171287536,0.3046557605266571,0.3262442052364349,0.3276775777339935,0.3162325322628021,0.1418191790580749,0.1298795342445373,0.1966353803873062,0.2952999174594879,22.863900478182806,18.029468153400963,20.885467244878782,19.16770744574922,22.574278205938565,21.99785245986531,56.266466912144224,-1.1980833214408904e-08,2.8754000069852736e-08,0.0,-1.916933278778288e-08,-1.4377000034926368e-08,0.0,-9.58466639389144e-09,1.916933278778288e-08,5.990416607204452e-09,0.0
7.wav,2720.323550575658,,7.529007639561769e-09,1.8822519098904422e-09,1.1607220073983626e-08,1.254834680608496e-09,5.019338722433986e-09,-8.78384209812566e-09,-6.27417340304248e-10,-5.6467559517159324e-09,1.8822519098904422e-09,-1.0038677444867972e-08,0.4338427782058716,0.4178834557533264,0.3994703292846679,0.49805948138237,0.383635550737381,0.2505837380886078,0.2135410755872726,0.2004187554121017,0.2134505212306976,0.3255534172058105,0.4183617830276489,0.504824697971344,23.828463211765293,15.881109099903169,18.953233552173987,15.916558862347852,17.154565389210536,18.423919383693327,60.60254407454268,-2.195960524531415e-09,-7.842716476247347e-10,-6.274173180997877e-09,3.2155136331368794e-09,-1.2548346361995756e-08,-1.254834680608496e-09,9.724968386137789e-09,1.5685432952494691e-09,-1.5685432952494691e-09,4.705629774726106e-10
8.wav,3107.8134897592904,,-4.295830358103103e-09,0.0,1.7183321432412413e-08,0.0,-8.591660716206206e-09,2.1479151790515516e-09,0.0,0.0,-8.591660716206206e-09,-8.591660716206206e-09,0.2938604354858398,0.3341877162456512,0.3586329519748688,0.3948113620281219,0.4711735844612121,0.4889149367809295,0.3793646693229675,0.2122245132923126,0.1779046207666397,0.2412257194519043,0.3096964955329895,0.2877232730388641,26.37807967915941,17.806704687333443,19.14341445145836,17.1319560980974,18.759588054529328,18.19482085698275,64.30493642238497,0.0,5.369787725584274e-09,-1.2887491074309313e-08,-8.591660716206206e-09,0.0,0.0,-8.591660716206206e-09,6.443745537154655e-09,-6.443745537154655e-09,1.2887491074309313e-08
9.wav,2750.0481856496713,,1.394260706888417e-09,-1.1154085655107338e-08,-1.1154085655107338e-08,-1.1154085655107338e-08,5.577042827553669e-09,0.0,1.1154085655107338e-08,1.1154085655107338e-08,-5.577042827553669e-09,-1.1154085655107338e-08,0.2924940586090088,0.2787396311759949,0.3302763402462005,0.3652226030826568,0.3873611390590668,0.4427330493927002,0.4336720108985901,0.4586883783340454,0.4531872272491455,0.4549804031848907,0.4147512316703796,0.3174999356269836,19.53157993398933,15.209028743262715,18.77413135479247,16.343317034133904,16.37046225112592,19.04938205203058,64.21264504404292,5.577042827553669e-09,0.0,2.788521413776834e-09,1.1154085655107338e-08,2.788521413776834e-09,0.0,-1.1154085655107338e-08,1.1154085655107338e-08,-1.3942607068884172e-08,-2.2308171310214675e-08
